,din_instante,val_geracao,Estacao
2236,2024-02-15,417.002,Verão
2237,2024-02-16,608.025,Verão
2238,2024-02-17,890.895,Verão
2239,2024-02-18,667.198,Verão
2240,2024-02-19,822.179,Verão
2241,2024-02-20,681.052,Verão
2242,2024-02-21,679.069,Verão
2243,2024-02-22,798.584,Verão
2244,2024-02-23,468.56600000000003,Verão
2245,2024-02-24,952.042,Verão
2246,2024-02-25,758.627,Verão
2247,2024-02-26,984.629,Verão
2248,2024-02-27,915.0859999999999,Verão
2249,2024-02-28,929.376,Verão
2250,2024-02-29,767.84,Verão
2251,2024-03-01,927.69,Verão
2252,2024-03-02,825.68,Verão
2253,2024-03-03,847.846,Verão
2254,2024-03-04,773.81,Verão
2255,2024-03-05,736.663,Verão
2256,2024-03-06,739.883,Verão
2257,2024-03-07,755.542,Verão
2258,2024-03-08,695.154,Verão
2259,2024-03-09,690.211,Verão
2260,2024-03-10,526.417,Verão
2261,2024-03-11,742.25,Verão
2262,2024-03-12,958.083,Verão
2263,2024-03-13,959.6759999999999,Verão
2264,2024-03-14,916.159,Verão
2265,2024-03-15,931.544,Verão
2266,2024-03-16,954.826,Verão
2267,2024-03-17,560.354,Verão
2268,2024-03-18,802.5889999999999,Verão
2269,2024-03-19,630.595,Verão
2270,2024-03-20,956.964,Verão
2271,2024-03-21,544.233,Outono
2272,2024-03-22,420.798,Outono
2273,2024-03-23,462.5226666666667,Outono
2274,2024-03-24,504.2473333333333,Outono
2275,2024-03-25,545.972,Outono
2276,2024-03-26,534.327,Outono
2277,2024-03-27,522.682,Outono
2278,2024-03-28,511.037,Outono
2279,2024-03-29,531.627,Outono
2280,2024-03-30,552.217,Outono
2281,2024-03-31,654.043,Outono
2282,2024-04-01,750.564,Outono
2283,2024-04-02,494.521,Outono
2284,2024-04-03,830.09,Outono
2285,2024-04-04,788.413,Outono
2286,2024-04-05,755.856,Outono
2287,2024-04-06,666.437,Outono
2288,2024-04-07,842.055,Outono
2289,2024-04-08,534.787,Outono
2290,2024-04-09,599.374,Outono
2291,2024-04-10,718.301,Outono
2292,2024-04-11,697.434,Outono
2293,2024-04-12,686.722,Outono
2294,2024-04-13,634.441,Outono
2295,2024-04-14,371.481,Outono
2296,2024-04-15,610.454,Outono
2297,2024-04-16,620.587,Outono
2298,2024-04-17,588.172,Outono
2299,2024-04-18,551.9060000000001,Outono
2300,2024-04-19,981.432,Outono
2301,2024-04-20,767.977,Outono
2302,2024-04-21,818.579,Outono
2303,2024-04-22,869.181,Outono
2304,2024-04-23,651.8539999999999,Outono
2305,2024-04-24,661.097,Outono
2306,2024-04-25,620.527,Outono
2307,2024-04-26,890.1220000000001,Outono
2308,2024-04-27,674.0145,Outono
2309,2024-04-28,514.09,Outono
2310,2024-04-29,719.8420000000001,Outono
2311,2024-04-30,784.72,Outono
2312,2024-05-01,803.511,Outono
2313,2024-05-02,828.129,Outono
2314,2024-05-03,781.992,Outono
2315,2024-05-04,490.681,Outono
2316,2024-05-05,538.1425,Outono
2317,2024-05-06,585.604,Outono
2318,2024-05-07,793.016,Outono
2319,2024-05-08,656.073,Outono
2320,2024-05-09,749.356,Outono
2321,2024-05-10,783.866,Outono
2322,2024-05-11,792.039,Outono
2323,2024-05-12,375.21,Outono
2324,2024-05-13,578.144,Outono
2325,2024-05-14,618.3695,Outono
2326,2024-05-15,545.501,Outono
2327,2024-05-16,573.124,Outono
2328,2024-05-17,563.519,Outono
2329,2024-05-18,739.871,Outono
2330,2024-05-19,404.116,Outono
2331,2024-05-20,650.524,Outono
2332,2024-05-21,415.914,Outono
2333,2024-05-22,662.0595,Outono
2334,2024-05-23,654.5585,Outono
2335,2024-05-24,656.8926666666666,Outono
2336,2024-05-25,659.2268333333333,Outono
2337,2024-05-26,661.5609999999999,Outono
2338,2024-05-27,663.8951666666667,Outono
2339,2024-05-28,666.2293333333333,Outono
2340,2024-05-29,668.5635,Outono
2341,2024-05-30,558.9105,Outono
2342,2024-05-31,504.699,Outono
2343,2024-06-01,520.9998333333333,Outono
2344,2024-06-02,537.3006666666666,Outono
2345,2024-06-03,553.6015,Outono
2346,2024-06-04,803.669,Outono
2347,2024-06-05,793.067,Outono
2348,2024-06-06,615.17,Outono
2349,2024-06-07,740.2420000000001,Outono
2350,2024-06-08,672.788,Outono
2351,2024-06-09,595.239,Outono
2352,2024-06-10,517.6899999999999,Outono
2353,2024-06-11,783.066,Outono
2354,2024-06-12,648.077,Outono
2355,2024-06-13,589.908,Outono
2356,2024-06-14,498.247,Outono
2357,2024-06-15,510.263,Outono
2358,2024-06-16,554.3695,Outono
2359,2024-06-17,598.476,Outono
2360,2024-06-18,736.067,Outono
2361,2024-06-19,724.891,Outono
2362,2024-06-20,668.116,Outono
2363,2024-06-21,678.389,Inverno
2364,2024-06-22,386.629,Inverno
2365,2024-06-23,534.6455000000001,Inverno
2366,2024-06-24,682.662,Inverno
2367,2024-06-25,667.926,Inverno
2368,2024-06-26,624.299,Inverno
2369,2024-06-27,613.553,Inverno
2370,2024-06-28,541.317,Inverno
2371,2024-06-29,659.1709999999999,Inverno
2372,2024-06-30,648.9303333333334,Inverno
2373,2024-07-01,638.6896666666667,Inverno
2374,2024-07-02,628.4490000000001,Inverno
2375,2024-07-03,525.833,Inverno
2376,2024-07-04,488.8,Inverno
2377,2024-07-05,379.5645,Inverno
2378,2024-07-06,632.3905,Inverno
2379,2024-07-07,532.1025,Inverno
2380,2024-07-08,431.8145,Inverno
2381,2024-07-09,469.5346666666666,Inverno
2382,2024-07-10,507.2548333333333,Inverno
2383,2024-07-11,544.9749999999999,Inverno
2384,2024-07-12,466.2875,Inverno
2385,2024-07-13,514.473,Inverno
2386,2024-07-14,562.5487499999999,Inverno
2387,2024-07-15,610.6245,Inverno
2388,2024-07-16,525.0085,Inverno
2389,2024-07-17,654.6995,Inverno
2390,2024-07-18,682.7080000000001,Inverno
2391,2024-07-19,558.393,Inverno
2392,2024-07-20,565.186,Inverno
2393,2024-07-21,571.979,Inverno
2394,2024-07-22,578.772,Inverno
2395,2024-07-23,585.377,Inverno
2396,2024-07-24,597.186,Inverno
2397,2024-07-25,592.583,Inverno
2398,2024-07-26,596.105,Inverno
2399,2024-07-27,608.219,Inverno
2400,2024-07-28,675.607,Inverno
2401,2024-07-29,587.222,Inverno
2402,2024-07-30,508.834,Inverno
2403,2024-07-31,754.87,Inverno
2404,2024-08-01,533.831,Inverno
2405,2024-08-02,648.285,Inverno
2406,2024-08-03,767.843,Inverno
2407,2024-08-04,519.201,Inverno
2408,2024-08-05,819.129,Inverno
2409,2024-08-06,776.146,Inverno
2410,2024-08-07,674.8149999999999,Inverno
2411,2024-08-08,506.03000000000003,Inverno
2412,2024-08-09,686.5015,Inverno
2413,2024-08-10,866.973,Inverno
2414,2024-08-11,866.851,Inverno
2415,2024-08-12,866.729,Inverno
2416,2024-08-13,882.871,Inverno
2417,2024-08-14,611.36,Inverno
2418,2024-08-15,863.244,Inverno
2419,2024-08-16,709.192,Inverno
2420,2024-08-17,795.625,Inverno
2421,2024-08-18,386.577,Inverno
2422,2024-08-19,806.3,Inverno
2423,2024-08-20,635.276,Inverno
2424,2024-08-21,858.445,Inverno
2425,2024-08-22,892.998,Inverno
